PREST;ID;MONTO;VENC;TASA;PAGADA_EL;CANC;INT;ABONO;PAGO;RESTA
218;47.0;427.58;30-Nov-2015;1;3-Dic-2015;427.58;117.26;310.32;11707.48;11415.82
218;48.0;427.58;31-Dic-2015;1;15-Ene-2016;427.58;114.16;313.42;12020.9;11102.4
218;49.0;427.58;31-Ene-2016;1;28-Ene-2016;427.58;111.02;316.56;12337.46;10785.84
218;50.0;427.58;29-Feb-2016;1;7-Mar-2016;427.58;107.86;319.72;12657.18;10466.12
218;51.0;427.58;31-Mar-2016;1;2-May-2016;427.58;104.66;322.92;12980.1;10143.2
218;52.0;427.58;30-Abr-2016;1;3-May-2016;427.58;101.43;326.15;13306.25;9817.05
218;53.0;427.58;31-May-2016;1;10-Jun-2016;427.58;98.17;329.41;13635.66;9487.64
218;54.0;427.58;30-Jun-2016;1;14-Jul-2016;427.58;94.88;332.7;13968.36;9154.94
218;55.0;427.58;31-Jul-2016;1;25-Jul-2016;427.58;91.55;336.03;14304.39;8818.91
218;56.0;427.58;31-Ago-2016;1;27-Sep-2016;427.58;88.19;339.39;14643.78;8479.52
218;57.0;427.58;30-Sep-2016;1;3-Oct-2016;427.58;84.8;342.78;14986.56;8136.74
218;58.0;427.58;31-Oct-2016;1;21-Nov-2016;427.58;81.37;346.21;15332.77;7790.53
218;59.0;427.58;30-Nov-2016;1;12-Dic-2016;427.58;77.91;349.67;15682.44;7440.86
218;60.0;427.58;31-Dic-2016;1;;0;0;0;0;0
218;61.0;427.58;31-Ene-2017;1;;0;0;0;0;0
218;62.0;427.58;28-Feb-2017;1;;0;0;0;0;0
218;63.0;427.58;31-Mar-2017;1;;0;0;0;0;0
218;64.0;427.58;30-Abr-2017;1;;0;0;0;0;0
218;65.0;427.58;31-May-2017;1;;0;0;0;0;0
218;66.0;427.58;30-Jun-2017;1;;0;0;0;0;0
218;67.0;427.58;31-Jul-2017;1;;0;0;0;0;0
218;68.0;427.58;31-Ago-2017;1;;0;0;0;0;0
218;69.0;427.58;30-Sep-2017;1;;0;0;0;0;0
218;70.0;427.58;31-Oct-2017;1;;0;0;0;0;0
218;71.0;427.58;30-Nov-2017;1;;0;0;0;0;0
218;72.0;427.58;31-Dic-2017;1;;0;0;0;0;0
218;73.0;427.58;31-Ene-2018;1;;0;0;0;0;0
218;74.0;427.58;28-Feb-2018;1;;0;0;0;0;0
218;75.0;427.58;31-Mar-2018;1;;0;0;0;0;0
218;76.0;427.58;30-Abr-2018;1;;0;0;0;0;0
218;77.0;472.89;31-May-2018;1;;0;0;0;0;0
218;78.0;472.88;30-Jun-2018;1;;0;0;0;0;0
227;1.0;427.58;31-Ene-2012;1;4-May-2012;427.58;222.83;204.75;204.75;22077.91
227;2.0;427.58;29-Feb-2012;1;4-May-2012;427.58;220.78;206.8;411.55;21871.11
227;3.0;427.58;31-Mar-2012;1;16-May-2012;427.58;218.71;208.87;620.42;21662.24
227;4.0;427.58;30-Abr-2012;1;17-May-2012;427.58;216.62;210.96;831.38;21451.28
227;5.0;427.58;31-May-2012;1;4-Jul-2012;427.58;214.51;213.07;1044.45;21238.21
227;6.0;427.58;30-Jun-2012;1;27-Jul-2012;427.58;212.38;215.2;1259.65;21023.01
227;7.0;427.58;31-Jul-2012;1;19-Sep-2012;427.58;210.23;217.35;1477;20805.66
227;8.0;427.58;31-Ago-2012;1;19-Oct-2012;427.58;208.06;219.52;1696.52;20586.14
227;9.0;427.58;30-Sep-2012;1;26-Oct-2012;427.58;205.86;221.72;1918.24;20364.42
227;10.0;427.58;31-Oct-2012;1;6-Feb-2013;427.58;203.64;223.94;2142.18;20140.48
227;11.0;427.58;30-Nov-2012;1;15-Feb-2013;427.58;201.4;226.18;2368.36;19914.3
227;12.0;427.58;31-Dic-2012;1;2-Abr-2013;427.58;199.14;228.44;2596.8;19685.86
227;13.0;427.58;31-Ene-2013;1;9-May-2013;427.58;196.86;230.72;2827.52;19455.14
227;14.0;427.58;28-Feb-2013;1;2-Jul-2013;427.58;194.55;233.03;3060.55;19222.11
227;15.0;427.58;31-Mar-2013;1;8-Jul-2013;427.58;192.22;235.36;3295.91;18986.75
227;16.0;427.58;30-Abr-2013;1;9-Jul-2013;427.58;189.87;237.71;3533.62;18749.04
227;17.0;427.58;31-May-2013;1;10-Jul-2013;427.58;187.49;240.09;3773.71;18508.95
227;18.0;427.58;30-Jun-2013;1;15-Jul-2013;427.58;185.09;242.49;4016.2;18266.46
227;19.0;427.58;31-Jul-2013;1;12-Nov-2013;427.58;182.66;244.92;4261.12;18021.54
227;20.0;427.58;31-Ago-2013;1;5-Dic-2013;427.58;180.22;247.36;4508.48;17774.18
227;21.0;427.58;30-Sep-2013;1;5-Dic-2013;427.58;177.74;249.84;4758.32;17524.34
227;22.0;427.58;31-Oct-2013;1;22-Ene-2014;427.58;175.24;252.34;5010.66;17272
227;23.0;427.58;30-Nov-2013;1;23-Ene-2014;427.58;172.72;254.86;5265.52;17017.14
227;24.0;427.58;31-Dic-2013;1;27-Ene-2014;427.58;170.17;257.41;5522.93;16759.73
227;25.0;427.58;31-Ene-2014;1;24-Mar-2014;427.58;167.6;259.98;5782.91;16499.75
227;26.0;427.58;28-Feb-2014;1;13-May-2014;427.58;165;262.58;6045.49;16237.17
227;27.0;427.58;31-Mar-2014;1;19-May-2014;427.58;162.37;265.21;6310.7;15971.96
227;28.0;427.58;30-Abr-2014;1;27-May-2014;427.58;159.72;267.86;6578.56;15704.1
227;29.0;427.58;31-May-2014;1;12-Jun-2014;427.58;157.04;270.54;6849.1;15433.56
227;30.0;427.58;30-Jun-2014;1;3-Jul-2014;427.58;154.34;273.24;7122.34;15160.32
227;31.0;427.59;31-Jul-2014;1;25-Sep-2014;427.59;151.6;275.99;7398.33;14884.33
227;32.0;649.4;31-Ago-2014;1;24-Oct-2014;649.4;148.84;500.56;7898.89;14383.77
227;33.0;427.58;30-Sep-2014;1;31-Oct-2014;427.58;143.84;283.74;8182.63;14100.03
227;34.0;427.58;31-Oct-2014;1;18-Nov-2014;427.58;141;286.58;8469.21;13813.45
227;35.0;427.58;30-Nov-2014;1;27-Nov-2014;427.58;138.13;289.45;8758.66;13524
227;36.0;427.58;31-Dic-2014;1;19-Dic-2014;427.58;135.24;292.34;9051;13231.66
227;37.0;427.58;31-Ene-2015;1;9-Feb-2015;427.58;132.32;295.26;9346.26;12936.4
227;38.0;427.58;28-Feb-2015;1;9-Mar-2015;427.58;129.36;298.22;9644.48;12638.18
227;39.0;427.58;31-Mar-2015;1;20-Abr-2015;427.58;126.38;301.2;9945.68;12336.98
227;40.0;427.58;30-Abr-2015;1;21-May-2015;427.58;123.37;304.21;10249.89;12032.77
227;41.0;427.58;31-May-2015;1;10-Jun-2015;427.58;120.33;307.25;10557.14;11725.52
227;42.0;427.58;30-Jun-2015;1;14-Jul-2015;427.58;117.26;310.32;10867.46;11415.2
227;43.0;427.58;31-Jul-2015;1;14-Sep-2015;427.58;114.15;313.43;11180.89;11101.77
227;44.0;427.58;31-Ago-2015;1;29-Sep-2015;427.58;111.02;316.56;11497.45;10785.21
227;45.0;427.58;30-Sep-2015;1;29-Sep-2015;427.58;107.85;319.73;11817.18;10465.48
227;46.0;427.58;31-Oct-2015;1;9-Nov-2015;427.58;104.65;322.93;12140.11;10142.55
227;47.0;427.58;30-Nov-2015;1;3-Dic-2015;427.58;101.43;326.15;12466.26;9816.4
227;48.0;427.58;31-Dic-2015;1;15-Ene-2016;427.58;98.16;329.42;12795.68;9486.98
227;49.0;427.58;31-Ene-2016;1;28-Ene-2016;427.58;94.87;332.71;13128.39;9154.27
227;50.0;427.58;29-Feb-2016;1;7-Mar-2016;427.58;91.54;336.04;13464.43;8818.23
227;51.0;427.58;31-Mar-2016;1;2-May-2016;427.58;88.18;339.4;13803.83;8478.83
227;52.0;427.58;30-Abr-2016;1;3-May-2016;427.58;84.79;342.79;14146.62;8136.04
227;53.0;427.58;31-May-2016;1;10-Jun-2016;427.58;81.36;346.22;14492.84;7789.82
227;54.0;427.58;30-Jun-2016;1;14-Jul-2016;427.58;77.9;349.68;14842.52;7440.14
227;55.0;427.58;31-Jul-2016;1;25-Jul-2016;427.58;74.4;353.18;15195.7;7086.96
227;56.0;427.58;31-Ago-2016;1;27-Sep-2016;427.58;70.87;356.71;15552.41;6730.25
227;57.0;427.58;30-Sep-2016;1;3-Oct-2016;427.58;67.3;360.28;15912.69;6369.97
227;58.0;427.58;31-Oct-2016;1;21-Nov-2016;427.58;63.7;363.88;16276.57;6006.09
227;59.0;427.58;30-Nov-2016;1;12-Dic-2016;427.58;60.06;367.52;16644.09;5638.57
227;60.0;427.58;31-Dic-2016;1;;0;0;0;0;0
227;61.0;427.58;31-Ene-2017;1;;0;0;0;0;0
227;62.0;427.58;28-Feb-2017;1;;0;0;0;0;0
227;63.0;427.58;31-Mar-2017;1;;0;0;0;0;0
227;64.0;427.58;30-Abr-2017;1;;0;0;0;0;0
227;65.0;427.58;31-May-2017;1;;0;0;0;0;0
227;66.0;427.58;30-Jun-2017;1;;0;0;0;0;0
227;67.0;427.58;31-Jul-2017;1;;0;0;0;0;0
227;68.0;427.58;31-Ago-2017;1;;0;0;0;0;0
227;69.0;427.58;30-Sep-2017;1;;0;0;0;0;0
227;70.0;427.58;31-Oct-2017;1;;0;0;0;0;0
227;71.0;427.58;30-Nov-2017;1;;0;0;0;0;0
227;72.0;427.58;31-Dic-2017;1;;0;0;0;0;0
227;73.0;427.58;31-Ene-2018;1;;0;0;0;0;0
227;74.0;91.07;28-Feb-2018;1;;0;0;0;0;0
231;1.0;427.58;31-Ene-2012;1;4-May-2012;427.58;224.85;202.73;202.73;22282.66
231;2.0;427.58;29-Feb-2012;1;4-May-2012;427.58;222.83;204.75;407.48;22077.91
231;3.0;427.58;31-Mar-2012;1;16-May-2012;427.58;220.78;206.8;614.28;21871.11
231;4.0;427.58;30-Abr-2012;1;17-May-2012;427.58;218.71;208.87;823.15;21662.24
231;5.0;427.58;31-May-2012;1;4-Jul-2012;427.58;216.62;210.96;1034.11;21451.28
231;6.0;427.58;30-Jun-2012;1;27-Jul-2012;427.58;214.51;213.07;1247.18;21238.21
231;7.0;427.58;31-Jul-2012;1;19-Sep-2012;427.58;212.38;215.2;1462.38;21023.01
231;8.0;427.58;31-Ago-2012;1;19-Oct-2012;427.58;210.23;217.35;1679.73;20805.66
231;9.0;427.58;30-Sep-2012;1;26-Oct-2012;427.58;208.06;219.52;1899.25;20586.14
231;10.0;427.58;31-Oct-2012;1;6-Feb-2013;427.58;205.86;221.72;2120.97;20364.42
231;11.0;427.58;30-Nov-2012;1;15-Feb-2013;427.58;203.64;223.94;2344.91;20140.48
231;12.0;427.58;31-Dic-2012;1;2-Abr-2013;427.58;201.4;226.18;2571.09;19914.3
231;13.0;427.58;31-Ene-2013;1;9-May-2013;427.58;199.14;228.44;2799.53;19685.86
231;14.0;427.58;28-Feb-2013;1;2-Jul-2013;427.58;196.86;230.72;3030.25;19455.14
231;15.0;427.58;31-Mar-2013;1;8-Jul-2013;427.58;194.55;233.03;3263.28;19222.11
231;16.0;427.58;30-Abr-2013;1;9-Jul-2013;427.58;192.22;235.36;3498.64;18986.75
231;17.0;427.58;31-May-2013;1;10-Jul-2013;427.58;189.87;237.71;3736.35;18749.04
231;18.0;427.58;30-Jun-2013;1;15-Jul-2013;427.58;187.49;240.09;3976.44;18508.95
231;19.0;427.58;31-Jul-2013;1;12-Nov-2013;427.58;185.09;242.49;4218.93;18266.46
231;20.0;427.58;31-Ago-2013;1;5-Dic-2013;427.58;182.66;244.92;4463.85;18021.54
231;21.0;427.58;30-Sep-2013;1;5-Dic-2013;427.58;180.22;247.36;4711.21;17774.18
231;22.0;427.58;31-Oct-2013;1;22-Ene-2014;427.58;177.74;249.84;4961.05;17524.34
231;23.0;427.58;30-Nov-2013;1;23-Ene-2014;427.58;175.24;252.34;5213.39;17272
231;24.0;427.58;31-Dic-2013;1;27-Ene-2014;427.58;172.72;254.86;5468.25;17017.14
231;25.0;427.58;31-Ene-2014;1;24-Mar-2014;427.58;170.17;257.41;5725.66;16759.73
231;26.0;427.58;28-Feb-2014;1;13-May-2014;427.58;167.6;259.98;5985.64;16499.75
231;27.0;427.58;31-Mar-2014;1;19-May-2014;427.58;165;262.58;6248.22;16237.17
231;28.0;427.58;30-Abr-2014;1;27-May-2014;427.58;162.37;265.21;6513.43;15971.96
231;29.0;427.58;31-May-2014;1;12-Jun-2014;427.58;159.72;267.86;6781.29;15704.1
231;30.0;427.58;30-Jun-2014;1;3-Jul-2014;427.58;157.04;270.54;7051.83;15433.56
231;31.0;427.58;31-Jul-2014;1;25-Sep-2014;427.58;154.34;273.24;7325.07;15160.32
231;32.0;427.58;31-Ago-2014;1;23-Oct-2014;427.58;151.6;275.98;7601.05;14884.34
231;33.0;427.58;30-Sep-2014;1;31-Oct-2014;427.58;148.84;278.74;7879.79;14605.6
231;34.0;427.58;31-Oct-2014;1;18-Nov-2014;427.58;146.06;281.52;8161.31;14324.08
231;35.0;427.58;30-Nov-2014;1;27-Nov-2014;427.58;143.24;284.34;8445.65;14039.74
231;36.0;427.58;31-Dic-2014;1;19-Dic-2014;427.58;140.4;287.18;8732.83;13752.56
231;37.0;427.58;31-Ene-2015;1;9-Feb-2015;427.58;137.53;290.05;9022.88;13462.51
231;38.0;427.58;28-Feb-2015;1;9-Mar-2015;427.58;134.63;292.95;9315.83;13169.56
231;39.0;427.58;31-Mar-2015;1;20-Abr-2015;427.58;131.7;295.88;9611.71;12873.68
231;40.0;427.58;30-Abr-2015;1;21-May-2015;427.58;128.74;298.84;9910.55;12574.84
231;41.0;427.58;31-May-2015;1;10-Jun-2015;427.58;125.75;301.83;10212.38;12273.01
231;42.0;427.58;30-Jun-2015;1;14-Jul-2015;427.58;122.73;304.85;10517.23;11968.16
231;43.0;427.58;31-Jul-2015;1;14-Sep-2015;427.58;119.68;307.9;10825.13;11660.26
231;44.0;427.58;31-Ago-2015;1;29-Sep-2015;427.58;116.6;310.98;11136.11;11349.28
231;45.0;427.58;30-Sep-2015;1;29-Sep-2015;427.58;113.49;314.09;11450.2;11035.19
231;46.0;427.58;31-Oct-2015;1;9-Nov-2015;427.58;110.35;317.23;11767.43;10717.96
231;47.0;427.58;30-Nov-2015;1;3-Dic-2015;427.58;107.18;320.4;12087.83;10397.56
231;48.0;427.58;31-Dic-2015;1;15-Ene-2016;427.58;103.98;323.6;12411.43;10073.96
231;49.0;427.58;31-Ene-2016;1;28-Ene-2016;427.58;100.74;326.84;12738.27;9747.12
231;50.0;427.58;29-Feb-2016;1;7-Mar-2016;427.58;97.47;330.11;13068.38;9417.01
231;51.0;427.58;31-Mar-2016;1;2-May-2016;427.58;94.17;333.41;13401.79;9083.6
231;52.0;427.58;30-Abr-2016;1;3-May-2016;427.58;90.84;336.74;13738.53;8746.86
231;53.0;427.58;31-May-2016;1;10-Jun-2016;427.58;87.47;340.11;14078.64;8406.75
231;54.0;427.58;30-Jun-2016;1;14-Jul-2016;427.58;84.07;343.51;14422.15;8063.24
231;55.0;427.58;31-Jul-2016;1;25-Jul-2016;427.58;80.63;346.95;14769.1;7716.29
231;56.0;427.58;31-Ago-2016;1;27-Sep-2016;427.58;77.16;350.42;15119.52;7365.87
231;57.0;427.58;30-Sep-2016;1;3-Oct-2016;427.58;73.66;353.92;15473.44;7011.95
231;58.0;427.58;31-Oct-2016;1;21-Nov-2016;427.58;70.12;357.46;15830.9;6654.49
231;59.0;427.58;30-Nov-2016;1;12-Dic-2016;427.58;66.54;361.04;16191.94;6293.45
231;60.0;427.58;31-Dic-2016;1;;0;0;0;0;0
231;61.0;427.58;31-Ene-2017;1;;0;0;0;0;0
231;62.0;427.58;28-Feb-2017;1;;0;0;0;0;0
231;63.0;427.58;31-Mar-2017;1;;0;0;0;0;0
231;64.0;427.58;30-Abr-2017;1;;0;0;0;0;0
231;65.0;427.58;31-May-2017;1;;0;0;0;0;0
231;66.0;427.58;30-Jun-2017;1;;0;0;0;0;0
231;67.0;427.58;31-Jul-2017;1;;0;0;0;0;0
231;68.0;427.58;31-Ago-2017;1;;0;0;0;0;0
231;69.0;427.58;30-Sep-2017;1;;0;0;0;0;0
231;70.0;427.58;31-Oct-2017;1;;0;0;0;0;0
231;71.0;427.58;30-Nov-2017;1;;0;0;0;0;0
231;72.0;427.58;31-Dic-2017;1;;0;0;0;0;0
231;73.0;427.58;31-Ene-2018;1;;0;0;0;0;0
231;74.0;427.81;28-Feb-2018;1;;0;0;0;0;0
231;75.0;427.8;31-Mar-2018;1;;0;0;0;0;0
234;1.0;427.07;31-Ene-2012;1;4-May-2012;427.07;205.61;221.46;221.46;20339.93
234;2.0;427.07;29-Feb-2012;1;4-May-2012;427.07;203.4;223.67;445.13;20116.26
234;3.0;427.07;31-Mar-2012;1;16-May-2012;427.07;201.16;225.91;671.04;19890.35
234;4.0;427.07;30-Abr-2012;1;17-May-2012;427.07;198.9;228.17;899.21;19662.18
234;5.0;427.07;31-May-2012;1;4-Jul-2012;427.07;196.62;230.45;1129.66;19431.73
234;6.0;427.07;30-Jun-2012;1;27-Jul-2012;427.07;194.32;232.75;1362.41;19198.98
234;7.0;427.07;31-Jul-2012;1;19-Sep-2012;427.07;191.99;235.08;1597.49;18963.9
234;8.0;427.07;31-Ago-2012;1;19-Oct-2012;427.07;189.64;237.43;1834.92;18726.47
234;9.0;427.07;30-Sep-2012;1;26-Oct-2012;427.07;187.26;239.81;2074.73;18486.66
234;10.0;427.07;31-Oct-2012;1;6-Feb-2013;427.07;184.87;242.2;2316.93;18244.46
234;11.0;427.07;30-Nov-2012;1;15-Feb-2013;427.07;182.44;244.63;2561.56;17999.83
234;12.0;427.07;31-Dic-2012;1;2-Abr-2013;427.07;180;247.07;2808.63;17752.76
234;13.0;427.07;31-Ene-2013;1;9-May-2013;427.07;177.53;249.54;3058.17;17503.22
234;14.0;427.07;28-Feb-2013;1;2-Jul-2013;427.07;175.03;252.04;3310.21;17251.18
234;15.0;427.07;31-Mar-2013;1;8-Jul-2013;427.07;172.51;254.56;3564.77;16996.62
234;16.0;427.07;30-Abr-2013;1;9-Jul-2013;427.07;169.97;257.1;3821.87;16739.52
234;17.0;427.07;31-May-2013;1;10-Jul-2013;427.07;167.4;259.67;4081.54;16479.85
234;18.0;427.07;30-Jun-2013;1;15-Jul-2013;427.07;164.8;262.27;4343.81;16217.58
234;19.0;427.07;31-Jul-2013;1;12-Nov-2013;427.07;162.18;264.89;4608.7;15952.69
234;20.0;427.07;31-Ago-2013;1;5-Dic-2013;427.07;159.53;267.54;4876.24;15685.15
234;21.0;427.07;30-Sep-2013;1;5-Dic-2013;427.07;156.85;270.22;5146.46;15414.93
234;22.0;427.07;31-Oct-2013;1;22-Ene-2014;427.07;154.15;272.92;5419.38;15142.01
234;23.0;427.07;30-Nov-2013;1;23-Ene-2014;427.07;151.42;275.65;5695.03;14866.36
234;24.0;427.07;31-Dic-2013;1;27-Ene-2014;427.07;148.66;278.41;5973.44;14587.95
234;25.0;427.07;31-Ene-2014;1;24-Mar-2014;427.07;145.88;281.19;6254.63;14306.76
234;26.0;427.07;28-Feb-2014;1;13-May-2014;427.07;143.07;284;6538.63;14022.76
234;27.0;427.07;31-Mar-2014;1;19-May-2014;427.07;140.23;286.84;6825.47;13735.92
234;28.0;427.07;30-Abr-2014;1;27-May-2014;427.07;137.36;289.71;7115.18;13446.21
234;29.0;427.07;31-May-2014;1;12-Jun-2014;427.07;134.46;292.61;7407.79;13153.6
234;30.0;427.07;30-Jun-2014;1;3-Jul-2014;427.07;131.54;295.53;7703.32;12858.07
234;31.0;427.07;31-Jul-2014;1;25-Sep-2014;427.07;128.58;298.49;8001.81;12559.58
234;32.0;427.07;31-Ago-2014;1;23-Oct-2014;427.07;125.6;301.47;8303.28;12258.11
234;33.0;427.07;30-Sep-2014;1;31-Oct-2014;427.07;122.58;304.49;8607.77;11953.62
234;34.0;427.07;31-Oct-2014;1;18-Nov-2014;427.07;119.54;307.53;8915.3;11646.09
234;35.0;427.07;30-Nov-2014;1;27-Nov-2014;427.07;116.46;310.61;9225.91;11335.48
234;36.0;427.07;31-Dic-2014;1;19-Dic-2014;427.07;113.35;313.72;9539.63;11021.76
234;37.0;427.07;31-Ene-2015;1;9-Feb-2015;427.07;110.22;316.85;9856.48;10704.91
234;38.0;427.07;28-Feb-2015;1;9-Mar-2015;427.07;107.05;320.02;10176.5;10384.89
234;39.0;427.07;31-Mar-2015;1;20-Abr-2015;427.07;103.85;323.22;10499.72;10061.67
234;40.0;427.07;30-Abr-2015;1;21-May-2015;427.07;100.62;326.45;10826.17;9735.22
234;41.0;427.07;31-May-2015;1;10-Jun-2015;427.07;97.35;329.72;11155.89;9405.5
234;42.0;427.07;30-Jun-2015;1;14-Jul-2015;427.07;94.06;333.01;11488.9;9072.49
234;43.0;427.07;31-Jul-2015;1;14-Sep-2015;427.07;90.72;336.35;11825.25;8736.14
234;44.0;427.07;31-Ago-2015;1;29-Sep-2015;427.07;87.36;339.71;12164.96;8396.43
234;45.0;427.07;30-Sep-2015;1;29-Sep-2015;427.07;83.96;343.11;12508.07;8053.32
234;46.0;427.07;31-Oct-2015;1;9-Nov-2015;427.07;80.53;346.54;12854.61;7706.78
234;47.0;427.07;30-Nov-2015;1;3-Dic-2015;427.07;77.07;350;13204.61;7356.78
234;48.0;427.07;31-Dic-2015;1;15-Ene-2016;427.07;73.57;353.5;13558.11;7003.28
234;49.0;427.07;31-Ene-2016;1;28-Ene-2016;427.07;70.03;357.04;13915.15;6646.24
234;50.0;427.07;29-Feb-2016;1;7-Mar-2016;427.07;66.46;360.61;14275.76;6285.63
234;51.0;427.07;31-Mar-2016;1;2-May-2016;427.07;62.86;364.21;14639.97;5921.42
234;52.0;427.07;30-Abr-2016;1;3-May-2016;427.07;59.21;367.86;15007.83;5553.56
234;53.0;427.07;31-May-2016;1;10-Jun-2016;427.07;55.54;371.53;15379.36;5182.03
234;54.0;427.07;30-Jun-2016;1;14-Jul-2016;427.07;51.82;375.25;15754.61;4806.78
234;55.0;427.07;31-Jul-2016;1;25-Jul-2016;427.07;48.07;379;16133.61;4427.78
234;56.0;427.07;31-Ago-2016;1;27-Sep-2016;427.07;44.28;382.79;16516.4;4044.99
234;57.0;427.07;30-Sep-2016;1;3-Oct-2016;427.07;40.45;386.62;16903.02;3658.37
234;58.0;427.07;31-Oct-2016;1;21-Nov-2016;427.07;36.58;390.49;17293.51;3267.88
234;59.0;427.07;30-Nov-2016;1;12-Dic-2016;427.07;32.68;394.39;17687.9;2873.49
234;60.0;427.07;31-Dic-2016;1;;0;0;0;0;0
234;61.0;427.07;31-Ene-2017;1;;0;0;0;0;0
234;62.0;427.07;28-Feb-2017;1;;0;0;0;0;0
234;63.0;427.07;31-Mar-2017;1;;0;0;0;0;0
234;64.0;427.07;30-Abr-2017;1;;0;0;0;0;0
234;65.0;427.11;31-May-2017;1;;0;0;0;0;0
234;66.0;427.11;30-Jun-2017;1;;0;0;0;0;0
248;1.0;428.3;31-Ene-2012;1;3-May-2012;428.3;216.99;211.31;211.31;21487.22
248;2.0;428.3;29-Feb-2012;1;4-May-2012;428.3;214.87;213.43;424.74;21273.79
248;3.0;428.3;31-Mar-2012;1;16-May-2012;428.3;212.74;215.56;640.3;21058.23
248;4.0;428.3;30-Abr-2012;1;17-May-2012;428.3;210.58;217.72;858.02;20840.51
248;5.0;428.3;31-May-2012;1;4-Jul-2012;428.3;208.41;219.89;1077.91;20620.62
248;6.0;428.3;30-Jun-2012;1;27-Jul-2012;428.3;206.21;222.09;1300;20398.53
248;7.0;428.3;31-Jul-2012;1;19-Sep-2012;428.3;203.99;224.31;1524.31;20174.22
248;8.0;428.3;31-Ago-2012;1;18-Oct-2012;428.3;201.74;226.56;1750.87;19947.66
248;9.0;428.3;30-Sep-2012;1;29-Oct-2012;428.3;199.48;228.82;1979.69;19718.84
248;10.0;428.3;31-Oct-2012;1;5-Feb-2013;428.3;197.19;231.11;2210.8;19487.73
248;11.0;428.3;30-Nov-2012;1;15-Feb-2013;428.3;194.88;233.42;2444.22;19254.31
248;12.0;428.3;31-Dic-2012;1;1-Abr-2013;428.3;192.54;235.76;2679.98;19018.55
248;13.0;428.3;31-Ene-2013;1;10-Jun-2013;428.3;190.19;238.11;2918.09;18780.44
248;14.0;428.3;28-Feb-2013;1;2-Jul-2013;428.3;187.8;240.5;3158.59;18539.94
248;15.0;428.3;31-Mar-2013;1;8-Jul-2013;428.3;185.4;242.9;3401.49;18297.04
248;16.0;428.3;30-Abr-2013;1;9-Jul-2013;428.3;182.97;245.33;3646.82;18051.71
248;17.0;428.3;31-May-2013;1;9-Jul-2013;428.3;180.52;247.78;3894.6;17803.93
248;18.0;428.3;30-Jun-2013;1;11-Jul-2013;428.3;178.04;250.26;4144.86;17553.67
248;19.0;428.3;31-Jul-2013;1;11-Nov-2013;428.3;175.54;252.76;4397.62;17300.91
248;20.0;428.3;31-Ago-2013;1;5-Dic-2013;428.3;173.01;255.29;4652.91;17045.62
248;21.0;428.3;30-Sep-2013;1;5-Dic-2013;428.3;170.46;257.84;4910.75;16787.78
248;22.0;428.3;31-Oct-2013;1;22-Ene-2014;428.3;167.88;260.42;5171.17;16527.36
248;23.0;428.3;30-Nov-2013;1;21-Feb-2014;428.3;165.27;263.03;5434.2;16264.33
248;24.0;428.3;31-Dic-2013;1;21-Feb-2014;428.3;162.64;265.66;5699.86;15998.67
248;25.0;428.3;31-Ene-2014;1;21-Mar-2014;428.3;159.99;268.31;5968.17;15730.36
248;71.0;428.68;30-Nov-2017;1;;0;0;0;0;0
248;70.0;428.39;31-Oct-2017;1;;0;0;0;0;0
248;69.0;428.3;30-Sep-2017;1;;0;0;0;0;0
248;68.0;428.3;31-Ago-2017;1;;0;0;0;0;0
248;67.0;428.3;31-Jul-2017;1;;0;0;0;0;0
248;66.0;428.3;30-Jun-2017;1;;0;0;0;0;0
248;65.0;428.3;31-May-2017;1;;0;0;0;0;0
248;64.0;428.3;30-Abr-2017;1;;0;0;0;0;0
248;63.0;428.3;31-Mar-2017;1;;0;0;0;0;0
248;62.0;428.3;28-Feb-2017;1;;0;0;0;0;0
248;61.0;428.3;31-Ene-2017;1;;0;0;0;0;0
248;60.0;428.3;31-Dic-2016;1;;0;0;0;0;0
248;59.0;428.3;30-Nov-2016;1;12-Dic-2016;428.3;51.97;376.33;16877.45;4821.08
248;58.0;428.3;31-Oct-2016;1;21-Nov-2016;428.3;55.7;372.6;16501.12;5197.41
248;57.0;428.3;30-Sep-2016;1;3-Oct-2016;428.3;59.39;368.91;16128.52;5570.01
248;56.0;428.3;31-Ago-2016;1;26-Sep-2016;428.3;63.04;365.26;15759.61;5938.92
248;55.0;428.3;31-Jul-2016;1;26-Jul-2016;428.3;66.66;361.64;15394.35;6304.18
248;54.0;428.3;30-Jun-2016;1;14-Jul-2016;428.3;70.24;358.06;15032.71;6665.82
248;53.0;428.3;31-May-2016;1;10-Jun-2016;428.3;73.78;354.52;14674.65;7023.88
248;52.0;428.3;30-Abr-2016;1;3-May-2016;428.3;77.29;351.01;14320.13;7378.4
248;51.0;428.3;31-Mar-2016;1;2-May-2016;428.3;80.77;347.53;13969.12;7729.41
248;50.0;428.3;29-Feb-2016;1;7-Mar-2016;428.3;84.21;344.09;13621.59;8076.94
248;49.0;428.3;31-Ene-2016;1;28-Ene-2016;428.3;87.62;340.68;13277.5;8421.03
248;48.0;428.3;31-Dic-2015;1;15-Ene-2016;428.3;90.99;337.31;12936.82;8761.71
248;47.0;428.3;30-Nov-2015;1;3-Dic-2015;428.3;94.33;333.97;12599.51;9099.02
248;46.0;428.3;31-Oct-2015;1;5-Nov-2015;428.3;97.64;330.66;12265.54;9432.99
